Compound,Type,Label,n,criterion,t_RP,p_Label,A1,A2,B1,B2,X1,X2,cnA1,cnA2,cnB1,cnB2,cnX,rA,rB,rX,nA,nB,nX,xA,xB,xX,iA,iB,iX,vA,vB,vX,Source,train,Substance,fold_1,fold_2,fold_3,fold_4,fold_5,rf_label,"cand_(((self.df[""vX""]/self.df[""rA""]))**2/(self.df[""iB""]-self.df[""iX""]))","cand_((self.df[""vX""]/self.df[""rA""])/np.sqrt((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rB""])**-1+(np.exp(self.df[""rX""])/self.df[""rA""]))","cand_(np.sqrt((self.df[""rB""]/self.df[""rX""]))-(self.df[""rX""]/self.df[""rA""]))","cand_(((self.df[""iB""]/self.df[""rA""])*np.exp(self.df[""rX""]))/self.df[""vX""])","cand_(np.exp((self.df[""rB""]+self.df[""rX""]))/(self.df[""rA""]*self.df[""rB""]))","cand_(((self.df[""iB""]/self.df[""rA""])*np.log(self.df[""xX""]))/self.df[""xX""])","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""xB""])/self.df[""rB""]))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])*np.exp((self.df[""iB""]/self.df[""vX""])))","cand_((self.df[""nX""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""rB""])/self.df[""rB""]))","cand_((self.df[""nB""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((np.log(self.df[""rA""])/self.df[""iB""])*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""rA""])**2/self.df[""rX""])*np.log((self.df[""iB""]/self.df[""iX""])))","cand_((self.df[""xA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""iA""]-self.df[""iX""])+(self.df[""iB""]/self.df[""xX""]))/self.df[""rA""])","cand_((np.exp(-self.df[""rX""])-np.exp(-self.df[""rB""]))-(self.df[""rX""]/self.df[""rA""]))","cand_((self.df[""rA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rA""]/self.df[""rX""])+(np.log(self.df[""rB""])/np.exp(self.df[""nA""])))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.log(self.df[""iA""])))","cand_((self.df[""rB""]/(self.df[""rA""])**2)+(np.log(self.df[""rX""])/self.df[""rB""]))","cand_(np.exp((self.df[""rX""]/self.df[""rA""]))*(self.df[""iB""]/np.sqrt(self.df[""iX""])))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.sqrt(self.df[""nA""])))","cand_((self.df[""rA""]/(self.df[""iB""]*self.df[""vX""]))*np.exp(np.sqrt(self.df[""iX""])))","cand_((self.df[""iB""]/(self.df[""rA""]*self.df[""xX""]))-(self.df[""iX""]/self.df[""rX""]))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.sqrt(self.df[""iA""])))","cand_((self.df[""rX""]/self.df[""rA""])+(np.exp(-self.df[""rB""])/np.log(self.df[""iA""])))","cand_(np.exp((self.df[""rX""]/self.df[""rA""]))*(self.df[""rX""]/np.sqrt(self.df[""rB""])))","cand_(((self.df[""iB""]-self.df[""iX""]))**2*(self.df[""nA""]*np.log(self.df[""rA""])))","cand_(((self.df[""rX""]/self.df[""rA""])*np.sqrt(self.df[""rX""]))-np.sqrt(self.df[""rB""]))","cand_((self.df[""iB""]/np.log(self.df[""iX""]))*np.exp((self.df[""rX""]/self.df[""rA""])))","cand_(((self.df[""iB""]*self.df[""vX""])/self.df[""rA""])/np.exp(np.sqrt(self.df[""iX""])))","cand_((self.df[""nA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rX""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""iX""]*self.df[""rA""]))**2*(np.sqrt(self.df[""nA""])/self.df[""iB""]))","cand_((np.exp(self.df[""rA""]))**2*((self.df[""iB""]/self.df[""nA""])-self.df[""iX""]))","cand_(np.sqrt((self.df[""iX""]-self.df[""iB""]))/np.exp((self.df[""rA""])**-1))","cand_((self.df[""iB""]+(self.df[""iB""]/self.df[""xX""]))/(self.df[""rA""]*self.df[""xX""]))","cand_(((self.df[""rX""]/self.df[""rA""]))**2+np.sqrt((self.df[""rX""]/self.df[""rB""])))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""xA""])/self.df[""rB""]))","cand_((np.log(self.df[""rA""])/self.df[""iX""])*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rX""]/(self.df[""rA""])**2)/np.log((self.df[""iB""]/self.df[""iX""])))","cand_(((self.df[""iB""]/self.df[""nA""])-self.df[""iX""])/(self.df[""nX""]/self.df[""rA""]))","cand_((self.df[""iB""]/(self.df[""rA""]*self.df[""xX""]))/(np.exp(self.df[""xX""]))**2)"
Ca2SiO4,RP,1,1,1.83,1.985738202,0,Ca,Ca,Si,Si,O,O,9,9,6,6,6,1.18,0.4,1.4,2.0,4.0,-2.0,0.1154119,0.178503,0.304575,6.1131552,8.151683,13.618054,2.0,4.0,6.0,Handbook,True,Ca2SiO4,,,,fold_test,,train,-4.729763031344976,2.174801837258966,5.936610141393793,-0.6519181941412528,4.669026077871229,12.81704971273929,-26.964580641428537,5.527914009666258,13.371149919477293,-78.32143608270873,5.112410256482891,156.64287216541746,4.804004037123912,-0.510386212515918,4.5196128745169855,16.321377100878273,-1.6101637600601344,46.209647288798145,0.718850677131871,-13.779960852315103,1.1284543634576574,7.2352642319999765,-10.76410972558893,0.9663736874113353,12.954279401120408,-18.818969101603173,1.5566926171360935,7.250411896219256,9.891544020507215,0.7713600097187753,10.224430308247358,1.0347963867670495,78.32143608270873,54.8250052578961,44.798330944307004,-101.06110933630679,1.001851564580849,97.15067474971757,3.2784701757196335,5.664107805886498,2.875647140285562,-1.9593005756769182,5.629905375000001,12.334471299731517
SrTbVO4,RP,1,1,1.83,1.762282898,1,Sr,Tb,V,V,O,O,9,9,6,6,6,1.2025,0.64,1.4,2.5,3.0,-2.0,0.1586856,0.1273344,0.304575,5.7793336,6.746187,13.618054,6.5,5.0,6.0,Handbook,True,SrTbVO4,fold_test,,,,,train,-3.622910331688755,1.90339442357299,4.934807664735697,-0.488117760458351,3.7917030213067187,9.992995320788719,-21.8978605347582,4.747993921758901,10.380839768333146,-355.80434226618917,4.19620207730296,533.7065133992836,26.37077376199245,-0.7255015717891978,28.230512767557794,11.900864509699025,-1.4449366243426063,213.9273607875462,0.8222950952234538,-17.431947237753775,0.9683362333169299,5.856314111213428,-15.711401241470451,1.189972928295725,8.692369484454,-23.888220409701717,1.464814564531269,5.606109314892736,21.769919813570862,0.5775487228839022,8.275782828840224,0.8403552519738381,444.7554278327365,249.0630395863324,62.85095817418741,-120.97179687801301,1.1412419322692287,78.89579129068423,2.8344774342885257,4.705533575965429,13.063699933418869,-1.37835676569776,6.565396994,10.016789650216829
LaAgTiO4,RP,1,1,1.83,1.75620747,1,La,Ag,Ti,Ti,O,O,9,9,6,6,6,1.248,0.605,1.4,2.0,4.0,-2.0,0.15517925,0.1233637,0.304575,6.576567,6.82812,13.618054,7.0,4.0,6.0,Handbook,True,LaAgTiO4,,,,,fold_test,train,-3.404142856976781,1.8450319392836487,4.902251509775678,-0.46441913666095525,3.697835469766488,9.835364877036746,-21.355756224157727,4.710420293815075,10.139895881896381,-393.8378623929684,4.151961305874371,787.6757247859368,28.839406922620604,-0.7680130465465982,30.55773205387202,12.321338627003897,-1.4212723344929747,245.7548261332123,0.8234189617811333,-19.918806703707677,0.9445944772777423,5.681106641856244,-14.955802498443349,1.2201797468769022,8.236374345868365,-27.12029117547672,1.4117182555981738,5.526366343892717,20.42761680986738,0.549508133056891,8.028190411689243,0.8195513837691036,393.8378623929684,275.68650367507786,59.82368037649437,-123.81384805504709,1.1693389152171325,76.94264392822718,2.779623782629047,4.664667507826552,14.460137343888062,-1.3020612143199137,6.367292256000001,9.76881360529036
CaDyAlO4,RP,1,1,1.83,1.841221791,0,Ca,Dy,Al,Al,O,O,9,9,6,6,6,1.1315,0.535,1.4,2.5,3.0,-2.0,0.15937095,0.150078,0.304575,6.0261026,5.9857684,13.618054,7.0,3.0,6.0,Handbook,True,CaDyAlO4,,fold_test,,,,train,-3.684162442379928,1.9194172142553916,5.453074006073983,-0.6191185817499304,3.5754143198143917,11.438036607395322,-20.648749042136423,5.192589602001277,9.719011157942047,-509.93148613095474,4.678624081110981,764.8972291964321,42.59532377922898,-0.7517251437303303,40.63413268980105,10.659216871549642,-1.5763679514793694,288.4937382785876,0.7568710604187313,-17.55069647863145,1.0467934094790563,5.590015933297127,-15.450186785537202,1.2619583477325043,7.641669910499202,-23.987334464512852,1.5633738714412346,6.596321386340966,17.991672946020575,0.732550984966414,7.899466626140072,0.7924191807097336,637.4143576636934,356.9520402916683,62.717583348303556,-107.8813238269177,1.1415775115591402,74.3953680888716,3.148560017480386,5.177709517569927,18.722626820651275,-1.3302734494653734,6.34983466158,9.445405653529097
SrPrVO4,RP,1,1,1.83,1.743486128,1,Sr,Pr,V,V,O,O,9,9,6,6,6,1.2445,0.64,1.4,2.5,3.0,-2.0,0.1452941,0.1273344,0.304575,5.5839336,6.746187,13.618054,3.5,5.0,6.0,Handbook,True,SrPrVO4,,,,fold_test,,train,-3.382501153931625,1.8391577294869588,4.820997361867959,-0.44882637524490854,3.663738757027987,9.65574678445033,-21.158840733665517,4.634183618891164,10.03050206622789,-422.0461054624652,4.082391774435222,633.0691581936978,31.280344397691998,-0.777066147349686,30.660404525836988,11.342217414956268,-1.4056452391291638,262.61818912401895,0.8522950952234538,-18.304846696599153,0.9389662796257947,5.630673315437203,-16.828079368685245,1.2315353923193595,8.070737392572065,-25.14980777515998,1.4315341297046,5.390108782305387,25.822927890728085,0.5310585289416572,7.956921137389079,0.8119945283234554,527.5576318280815,295.4322738237256,67.31805115901645,-131.5724216204993,1.1737248905971456,76.23317720132405,2.7445319511094244,4.609697248525208,15.495830221501,-1.2868917316893382,6.7947081572,9.678738091109471
SrCeAlO4,RP,1,1,1.83,1.799967425,1,Sr,Ce,Al,Al,O,O,9,9,6,6,6,1.253,0.535,1.4,2.5,3.0,-2.0,0.1430591,0.150078,0.304575,5.6167336,5.9857684,13.618054,3.0,3.0,6.0,Handbook,True,SrCeAlO4,,,fold_test,,,train,-3.004316932399811,1.7332965506224867,5.105551509665626,-0.4991413922279383,3.2287161235993493,10.328921325832248,-18.646496042440038,4.84506710559292,8.776585095938888,-930.924357433002,4.331101584702624,1396.3865361495032,77.76147482025884,-0.9218326840476556,66.58860037122179,9.298910526862267,-1.456390761957377,583.2241099317757,0.8436567747044456,-20.679246450010517,0.9696824462461519,4.958012466160218,-18.9464025147184,1.3974669109225166,5.9574596649309015,-28.398713622074496,1.4566892562283051,5.850545696922149,32.845366548159525,0.5905920598935801,7.006358206445794,0.7155804493001305,1163.6554467912526,651.6470502031013,76.90991671244335,-137.55609114006594,1.2437227260515562,67.18145170994272,2.8660600400289975,4.85639794937346,34.17978653312,-1.0847955570517647,7.03167726996,8.529510372680107
EuGdAlO4,RP,1,1,1.83,1.815272491,1,Eu,Gd,Al,Al,O,O,9,9,6,6,6,1.2035,0.535,1.4,2.5,3.0,-2.0,0.1921675,0.150078,0.304575,5.9100905,5.9857684,13.618054,9.5,3.0,6.0,Handbook,True,EuGdAlO4,,fold_test,,,,train,-3.256534610722944,1.8045871025591822,5.238664459597049,-0.5450967412680982,3.3615133384877307,10.753750246171837,-19.413427121875667,4.9781800555243425,9.137566369099648,-764.557530343469,4.4642145346340465,1146.8362955152036,63.86461012620109,-0.8504370051541131,73.4615546061393,9.925128201211814,-1.5023461109975371,460.0724938841825,0.8082996318473027,-19.640448771912205,0.998290045817461,5.19117618634752,-17.479009034820145,1.3422597185117708,6.602569539570174,-26.87471504664859,1.4929198132528672,6.125683165641877,26.975523984067785,0.6449671621699353,7.335850831873764,0.7450122999360728,955.6969129293363,535.1902712404283,70.95326556267048,-124.59042649433738,1.2035599994511637,69.9446273307505,2.9708654515425788,4.911876872995314,28.07146785963211,-1.1758660476195806,6.753889540620001,8.880329453234875
EuLaAlO4,RP,1,1,1.83,1.798521117,1,Eu,La,Al,Al,O,O,9,9,6,6,6,1.258,0.535,1.4,2.5,3.0,-2.0,0.1765385,0.150078,0.304575,5.6236425,5.9857684,13.618054,6.0,3.0,6.0,Handbook,True,EuLaAlO4,,fold_test,,,,train,-2.980482699416955,1.7264074546343209,5.092688263913794,-0.4947005399395671,3.2158833886088902,10.287868379386174,-18.57238437295498,4.832203859841088,8.741702007322278,-947.3621455214152,4.318238338950792,1421.0432182821228,79.13454733074997,-0.9292043674891,83.62294606356616,9.267443394402559,-1.4519499096690058,595.8907895329701,0.8472282032758742,-20.85946182304589,0.9669790663808068,4.9360434817659,-19.097912527445903,1.4030433950044103,5.895120073939237,-28.643411860420645,1.4520068325997093,5.824621892173536,33.42533329915707,0.5853375726049872,6.975312989204213,0.7127363298673001,1184.202681901769,663.1535018649905,77.52494758444776,-138.93855283946866,1.2476741246689975,66.91443481125455,2.8561560689335277,4.790195757602372,34.78331579245519,-1.0761895176000995,7.059736636560001,8.49560929806691
EuNdAlO4,RP,1,1,1.83,1.806388594,1,Eu,Nd,Al,Al,O,O,9,9,6,6,6,1.2315,0.535,1.4,2.5,3.0,-2.0,0.183237,0.150078,0.304575,5.5976925,5.9857684,13.618054,7.5,3.0,6.0,Handbook,True,EuNdAlO4,fold_test,,,,,train,-3.1101336715389993,1.7635571075355057,5.162053695268518,-0.5186479666239717,3.285084289784802,10.509247601516691,-18.972033732178126,4.901569291195811,8.929810089493648,-859.4862711882159,4.387603770305515,1289.2294067823238,71.79414686243256,-0.8904689746513386,78.74484293685757,9.445792765049468,-1.4758973363534107,529.228671484144,0.8282996318473028,-19.936365147418186,0.9816846299208318,5.05567574643641,-18.301785033845313,1.3734880293703748,6.231288153368009,-27.38595967968972,1.476864940374023,5.965790159913524,30.324850128673848,0.6136725499779605,7.144369946009138,0.7280733276273353,1074.3578389852698,601.6403898317511,74.2931942646425,-131.76654647616772,1.2265137715937806,68.35433129724582,2.910030656855863,4.8491019439978835,31.55686822758288,-1.1230037524794707,6.911021993580001,8.678421840818654
SrTbCrO4,RP,1,1,1.83,1.77034714,1,Sr,Tb,Cr,Cr,O,O,9,9,6,6,6,1.2025,0.615,1.4,2.5,3.0,-2.0,0.1586856,0.1313053,0.304575,5.7793336,6.76651,13.618054,6.5,6.0,6.0,Handbook,True,SrTbCrO4,,fold_test,,,,train,-3.633656581974955,1.9062152506930992,4.998323924898298,-0.5014548379747616,3.8031255894184564,10.142457118405705,-21.96382820207129,4.7982426251946535,10.416061019217786,-348.64631329798704,4.251398551417512,522.9694699469806,25.762639329431792,-0.7223947364521742,27.662574706739527,11.956353711703864,-1.4582850956088744,209.6235958704147,0.8190243438751889,-17.380393640498056,0.9724186928576755,5.873956354406834,-15.664936022130437,1.1863988820264144,8.747858686458839,-23.817572898132244,1.4724236163860505,5.718919600100918,21.64134460846652,0.5933293658159962,8.30071376159239,0.8428868360799212,435.80789162248385,244.0524193085909,62.662187297771936,-120.88173810256305,1.1395531165953534,79.13346616782603,2.86423936944527,4.7597297512186705,12.800885989216486,-1.3842847262581133,6.5605093125,10.046965394835436
SrEuVO4,RP,1,1,1.83,1.75116953,1,Sr,Eu,V,V,O,O,9,9,6,6,6,1.305,0.58,1.4,2.0,4.0,-2.0,0.1542216,0.1273344,0.304575,5.6826261,6.746187,13.618054,5.5,5.0,6.0,Handbook,True,SrEuVO4,fold_test,,,,,train,-3.0761444974745014,1.7538940952846902,4.831570855819674,-0.42914663051911117,3.4938872667596392,9.568956249386991,-20.17791363451857,4.62543155322459,9.565486453195868,-513.6377396836325,4.07277493610485,1027.275479367265,38.068744587396736,-0.8544550303958222,39.60701701719665,10.892016914109638,-1.3860983374896958,335.1486251435702,0.8584220505677784,-20.332882567456203,0.9206950014116272,5.344543773362111,-16.550486587099424,1.2914051321629283,7.245623148373456,-27.89782268622544,1.3950566485492866,5.374323787958583,25.141576035676245,0.5077731409598869,7.552580470860465,0.7743503375467742,513.6377396836325,359.54641777854266,66.207585450913,-139.3217388144992,1.2182731319262907,72.69899542302511,2.704531929122334,4.585160632679823,18.85870549799672,-1.1703366057038191,6.68483672625,9.230030309874127
K2NpO4,RP,1,1,1.83,1.610208612,1,K,K,Np,Np,O,O,9,9,6,6,6,1.55,0.72,1.4,1.0,6.0,-2.0,0.0981896,0.14265,0.304575,4.34066354,6.2655,13.618054,1.0,7.0,6.0,Handbook,True,K2NpO4,,,,,fold_test,train,-2.0379845233513545,1.4275799534006335,4.005146932014485,-0.18608864085097654,2.7320274615339035,7.465176960293633,-15.778017422150713,3.8205045513401568,7.4334870508362645,-1367.5097673097782,3.2923028430700017,4102.529301929334,109.13013864095268,-1.3322514929244342,67.1376185241201,7.286385419440628,-1.143381098469978,1059.820069665078,0.9862929645626385,-25.93198305689733,0.7670103760448976,4.189519266746896,-17.664510985000003,1.6515294999849,3.5446171908692,-36.8026999479887,1.2347947633460032,4.071249995727376,23.692083620404333,0.2201830492005895,5.920370893776274,0.6054993265389101,683.7548836548891,957.2568371168445,71.11116046276686,-163.21163548616886,1.4224241693840065,56.8466114551646,2.210250234996959,3.8752539034268736,50.209441352992805,-0.7506090293844545,5.698229350000001,7.2173754766716645
Pr2CuO4,RP,1,1,1.83,1.768219516,1,Pr,Pr,Cu,Cu,O,O,9,9,6,6,6,1.179,0.73,1.4,3.0,2.0,-2.0,0.17208,0.1511716,0.304575,5.473,7.72638,13.618054,5.0,11.0,6.0,Handbook,True,Pr2CuO4,,,,fold_test,,train,-4.3957823637998565,2.0966121157238065,4.809388006781475,-0.4653468771965572,4.429179519342572,9.777111798296826,-25.579417705700454,4.617196447128284,12.466728535051974,-119.22218536432457,4.099674294576273,119.22218536432457,7.715268040422847,-0.56272430574868,10.257876828746486,14.607877807874358,-1.4227590151223024,70.28147827226934,0.8264743317734217,-13.92101877967549,0.9860852377392548,6.864678664857905,-14.184921798216353,1.0187042380620934,11.789139127394536,-19.159273743585576,1.4709517309225955,5.372399258404626,17.147635628304208,0.5506058504622183,9.700741582723223,0.9816391869560934,178.83327804648684,83.45552975502719,57.78861388270271,-116.71790755630713,1.039348072475201,92.16007186833882,2.7948798810583506,4.592828852711486,4.377357637307231,-1.7770691434228059,6.509609163000001,11.700852972660636
K2PuO4,RP,1,1,1.83,1.614042096,1,K,K,Pu,Pu,O,O,9,9,6,6,6,1.55,0.71,1.4,1.0,6.0,-2.0,0.0981896,0.16137,0.304575,4.34066354,6.0258,13.618054,1.0,8.0,6.0,Handbook,True,K2PuO4,,,,,fold_test,train,-1.973641985516435,1.4048636893010065,4.024708747350949,-0.1910861732736403,2.6275079527110363,7.494994352227769,-15.174395879402404,3.8148174111602415,7.142372964239423,-1737.9241742820836,3.308714659267801,5213.7725228462505,144.20692474709446,-1.3991922525705947,85.32303975154404,6.7786445960299,-1.1482730399709713,1346.8912350686148,0.9811477136808826,-26.77738947468607,0.7694300528982216,4.029240315627395,-18.240390235000003,1.7172256102352201,3.036876367458472,-38.00250170089427,1.2381270867627152,4.099820521655867,25.26203132114164,0.22609620930681074,5.693874540214998,0.582334664728779,868.9620871410418,1216.5469219974584,73.93988779572268,-168.53248440833042,1.4454243816747068,54.67182368630291,2.2200358524389854,3.892986239487455,63.809563917211804,-0.7146980682338692,5.883996850000001,6.941259460111422
Nd2CuO4,RP,1,1,1.83,1.77884052,1,Nd,Nd,Cu,Cu,O,O,9,9,6,6,6,1.163,0.73,1.4,3.0,2.0,-2.0,0.176539,0.1511716,0.304575,5.525,7.72638,13.618054,6.0,11.0,6.0,Handbook,True,Nd2CuO4,fold_test,,,,,train,-4.517564510763382,2.12545630648183,4.856707353203939,-0.48168320722543023,4.490114061311171,9.911620645048975,-25.931327149630988,4.6645157935507475,12.638239847658019,-109.32933711328282,4.146993640998737,109.32933711328282,7.075068603491079,-0.5475546775254733,9.650445922320918,14.853557984078993,-1.4390953451511754,63.57500953137396,0.8150457603448502,-13.62109976734772,1.0006345576703186,6.977743337465933,-13.802532077609001,1.004879583431904,12.085150416212636,-18.731142979342145,1.4857196164665374,5.460885346818454,15.724754839660886,0.5699352568249901,9.860517622455504,0.9951441112822305,163.9940056699242,76.53053597929797,56.230778581864364,-113.04206171479474,1.0272906051849149,93.42796623626093,2.833943808544495,4.635017065587829,4.014132162836291,-1.8263016298559116,6.421268411000002,11.861827734107383
CaHoAlO4,RP,1,1,1.83,1.843411125,0,Ca,Ho,Al,Al,O,O,9,9,6,6,6,1.126,0.535,1.4,2.5,3.0,-2.0,0.16160345,0.150078,0.304575,6.0673276,5.9857684,13.618054,7.5,3.0,6.0,Handbook,True,CaHoAlO4,,,,fold_test,,train,-3.720241271796369,1.9287926979839924,5.470579808206871,-0.625162210470196,3.5928785993516734,11.493906235584198,-20.749608828754322,5.210095404134165,9.766484125409793,-489.8194842247078,4.696129883243868,734.7292263370617,40.915338808022355,-0.7444349275192723,39.57825926396668,10.747894218613162,-1.582411580199635,275.76836961851046,0.7529424889901598,-17.44646437190291,1.0508856234420474,5.623902209030413,-15.300351166618219,1.255824215242421,7.726508882404081,-23.835821079253023,1.5681844276031316,6.636307813569461,17.282070635850594,0.7397019029041187,7.947352626365008,0.7962897894965041,612.2743552808848,342.87363895729544,62.10934941245931,-106.70113221890702,1.1366600827112716,74.75875576603751,3.1635520536812507,5.191661142553565,17.984195253767822,-1.3433007547514775,6.31896935832,9.491542182032127
SrEuCrO4,RP,1,1,1.83,1.764992824,1,Sr,Eu,Cr,Cr,O,O,9,9,6,6,6,1.215,0.615,1.4,2.5,3.0,-2.0,0.1542216,0.1313053,0.304575,5.6826261,6.76651,13.618054,5.5,6.0,6.0,Handbook,True,SrEuCrO4,,,fold_test,,,train,-3.5592745874710294,1.886603982681853,4.963629401598547,-0.4894770482191939,3.7639987829429575,10.038110851755441,-21.737862891350392,4.763548101894902,10.308899897620892,-368.19849135930093,4.2167040281177615,552.2977370389515,27.207415001182362,-0.7374913973014373,28.39208022750878,11.753751307262464,-1.4463073058533067,223.68058350077536,0.8279529153037605,-17.572930463933954,0.9637124879267556,5.80401902362465,-15.992303061808695,1.1987315107377077,8.557786257291857,-24.111018028740443,1.463439099459887,5.650828189872971,22.854996975154076,0.5791570538521698,8.201882628188208,0.8342151608116091,460.2481141991262,257.73894395151063,63.971706514860074,-123.9418738718319,1.1493444618582387,78.31933585745743,2.8364927651125824,4.731242524491046,13.518763083157879,-1.3559480200841811,6.6287058750000005,9.94360155332478
SrSmAlO4,RP,1,1,1.83,1.809648504,1,Sr,Sm,Al,Al,O,O,9,9,6,6,6,1.221,0.535,1.4,2.5,3.0,-2.0,0.1519881,0.150078,0.304575,5.6692886,5.9857684,13.618054,5.0,3.0,6.0,Handbook,True,SrSmAlO4,,fold_test,,,,train,-3.1638549132470146,1.778722832047482,5.1903709725625555,-0.528424103074895,3.313334400384917,10.599621966640298,-19.13518389940816,4.929886568489849,9.006602068150226,-824.143349510565,4.415921047599553,1236.2150242658474,68.84190085859026,-0.8753490970550432,62.62999090987334,9.585659205698951,-1.4856734728043337,503.13951487619994,0.8207996318473028,-19.74246381157412,0.9877779211662118,5.105343104248504,-17.991026593761756,1.3617774127983984,6.368523149772896,-27.092571240351035,1.4841503152888875,6.024398553601183,29.0778624350804,0.6252398306207867,7.214556800595396,0.7343344004693394,1030.1791868882062,576.9003446573954,73.03171965351522,-129.02830120528657,1.2179789155382208,68.94214495705015,2.9323537425398714,4.9268167721186025,30.25921873678005,-1.1424013611990034,6.852097323720002,8.75305200406894
CaNdCoO4,RP,1,1,1.83,1.786081239,1,Ca,Nd,Co,Co,O,O,9,9,6,6,6,1.1715,0.61,1.4,2.5,3.0,-2.0,0.14597545,0.1432363,0.304575,5.8190776,7.88101,13.618054,4.0,9.0,6.0,Handbook,True,CaNdCoO4,,fold_test,,,,train,-4.572247532440229,2.1382814436926276,5.100889261735691,-0.5349625079645733,4.546745126006907,10.443829680764038,-26.258383132041423,4.882117588138766,12.874089012051709,-98.18298920094816,4.352284129070937,147.27448380142224,6.229086703414167,-0.5361625916625024,7.166153015476775,15.430180606387111,-1.4918029875059193,57.51068592445538,0.7962114013897499,-13.866507216360844,0.9960666920884015,7.055496401033487,-12.449238034287227,0.9923635089382511,12.360256028007745,-18.993274325676342,1.50357102026694,5.921971871882844,13.024350435719372,0.6329761756170958,9.970393468617853,1.0076952558139902,122.7287365011852,68.7280924406637,51.06258720404389,-108.97281699607638,1.0200641935233692,94.60631607951007,2.9430951030049286,4.878231751107287,3.6048832381244837,-1.8651058756248866,6.1302544875,12.01143371842034
Cs2UO4,RP,1,1,1.83,1.553041677,1,Cs,Cs,U,U,O,O,9,9,6,6,6,1.78,0.73,1.4,1.0,6.0,-2.0,0.1542125,0.13207,0.304575,3.893905548,6.19405,13.618054,1.0,6.0,6.0,Handbook,True,Cs2UO4,,fold_test,,,,train,-1.5304681600662209,1.2371209157015417,3.648065242263054,-0.06441674215543491,2.3518830856399116,6.475963376512336,-13.582605893446503,3.4785853153544277,6.396355035126057,-1932.4962969955066,2.9383515300578518,5797.48889098652,155.9961815771189,-1.782920369984615,149.00754260020977,5.962106868812593,-1.0218288800811801,1719.921704326001,1.1556529584862942,-31.976395660188125,0.6913210740785509,3.6855058965666894,-23.522214273600003,1.9184728930793986,1.6979301885557714,-46.41634166686451,1.1410147981580225,3.597878848187967,31.780527271815487,0.07621891719178187,5.208130205310369,0.5212479173447532,966.2481484977533,1352.7474078968546,94.86268259315452,-261.0517162580601,1.5535793306927839,48.93676430407525,2.0034582909556384,3.452297940977049,70.9534672500016,-0.5608775449733793,6.6073635600000005,6.213123237335999
K2UO4,RP,1,1,1.83,1.606660143,1,K,K,U,U,O,O,9,9,6,6,6,1.55,0.73,1.4,1.0,6.0,-2.0,0.0981896,0.13207,0.304575,4.34066354,6.19405,13.618054,1.0,6.0,6.0,Handbook,True,K2UO4,,,,fold_test,,train,-2.0183705799599645,1.4206936967411252,3.986121056824227,-0.1811256946744635,2.7008721886703504,7.436912780769005,-15.598089348603084,3.8166411299156007,7.34549158872541,-1468.7936208117005,3.2764073446190247,4406.380862435101,118.56488249301349,-1.3519335276126871,72.11012905502628,7.135037560313818,-1.1385378326002087,1138.315056129068,0.9913672442005799,-26.18398259194533,0.7647710281712622,4.141743167216282,-17.836169610000006,1.670580328243297,3.3932693317423883,-37.160337975711286,1.231495597101289,4.0432685645236095,24.154786632940905,0.21431081209269343,5.852856649045556,0.598594382499136,734.3968104058503,1028.1555345681902,71.93144644932892,-164.79767910522787,1.4293188138323734,56.198348684679964,2.200666386875795,3.858007384792609,53.928175817620506,-0.7396813375623954,5.753603100000001,7.135070556424567
